crime_id,crime_type,district,police_station,crime_date,crime_time,latitude,longitude,suspect_id,victim_id,weapon_used,modus_operandi,severity,status
CR07463,Burglary,Kalaburagi,Shahnoor,2024-05-31,09:38,17.37467,76.869376,S3300,V5755,Firearm,Cyber intrusion,1,Open
CR07464,Assault,Hubballi-Dharwad,Gokul Road,2024-07-28,22:45,15.382913,75.146817,S1076,V7688,Rope,Bribery,1,Open
CR07465,Theft,Bengaluru Urban,Koramangala,2024-04-02,07:09,13.006736,77.56131,S2734,V7503,Bat,Bribery,4,Investigation
CR07466,Murder,Belagavi,Nipani,2023-11-20,13:44,15.868675,74.532118,S2585,V7337,None,Kidnap and ransom,3,Investigation
CR07467,Kidnapping,Kalaburagi,Station Road,2023-11-29,16:06,17.288602,76.875903,S3320,V8305,Rope,Strangulation,2,Investigation
CR07468,Assault,Kalaburagi,Shahnoor,2022-05-19,21:45,17.309571,76.833622,S2142,V7106,None,Scam call,1,Open
CR07469,Domestic Violence,Hubballi-Dharwad,Bharat,2024-03-14,04:33,15.37998,75.085771,S4794,V7533,Bat,Strangulation,2,Open
CR07470,Assault,Mysuru,Chamraj,2024-02-16,01:41,12.288405,76.655971,S3923,V8045,Unknown,Hit and run,2,Closed
CR07471,Cyber Fraud,Hubballi-Dharwad,Gokul Road,2022-08-11,21:47,15.377569,75.129152,S2756,V5149,Mobile,Pickpocketing,2,Cold Case
CR07472,Drug Offence,Tumakuru,Temple Road,2024-09-21,10:38,13.330013,77.110958,S3204,V6278,Bat,Pickpocketing,4,Open
CR07473,Cyber Fraud,Kalaburagi,Station Road,2022-04-12,23:29,17.316356,76.822222,S2518,V6011,Unknown,Bribery,3,Open
CR07474,Kidnapping,Vijayapura,Station,2022-08-08,06:29,16.835023,75.694422,S2566,V7262,Poison,Kidnap and ransom,1,Arrested
CR07475,Robbery,Mangaluru,Kankanady,2022-06-20,00:51,12.884877,74.876064,S1779,V6267,Stolen Vehicle,Pickpocketing,1,Arrested
CR07476,Vehicle Theft,Tumakuru,Vidyaranyapuram,2024-07-31,10:35,13.351977,77.113031,S1432,V5989,Mobile,Pickpocketing,4,Investigation
CR07477,Robbery,Hubballi-Dharwad,Gabburda,2022-04-13,22:23,15.385725,75.110526,S1604,V8295,Stolen Vehicle,Strangulation,3,Investigation
CR07478,Cyber Fraud,Ballari,Shantinagar,2023-04-17,06:21,15.108874,76.956714,S1220,V7559,None,Kidnap and ransom,4,Open
CR07479,Theft,Mysuru,Chamraj,2024-11-02,22:41,12.275557,76.628441,S2578,V5701,Crowbar,Hit and run,2,Open
CR07480,Robbery,Belagavi,Shahu Nagar,2023-10-29,20:07,15.849401,74.5165,S2055,V5824,Crowbar,Strangulation,1,Investigation
CR07481,Robbery,Vijayapura,Old City,2023-11-22,23:50,16.792043,75.722007,S3344,V8919,Stolen Vehicle,Pickpocketing,1,Open
CR07482,Burglary,Mangaluru,Kankanady,2023-03-13,02:49,12.885192,74.825785,S4440,V7193,Rope,Domestic quarrel,1,Open
CR07483,Drug Offence,Mysuru,Chamraj,2024-04-29,02:54,12.335379,76.59733,S2650,V5979,Firearm,Kidnap and ransom,3,Closed
CR07484,Drug Offence,Shivamogga,Nagara,2023-07-20,08:16,13.903981,75.545208,S3226,V6438,None,Strangulation,5,Closed
CR07485,Domestic Violence,Mangaluru,Boloor,2022-09-29,04:04,12.888457,74.875463,S2590,V6333,Unknown,Strangulation,5,Cold Case
CR07486,Assault,Kalaburagi,Station Road,2024-05-23,18:27,17.311766,76.867454,S2222,V6091,Poison,Cyber intrusion,2,Investigation
CR07487,Vehicle Theft,Kalaburagi,College Road,2022-02-28,15:50,17.299507,76.81735,S1478,V8535,Poison,Scam call,5,Cold Case
CR07488,Vehicle Theft,Ballari,Karnataka,2022-10-19,06:43,15.169787,76.915301,S1497,V6580,Knife,Strangulation,2,Investigation
CR07489,Kidnapping,Mysuru,Gokulam,2024-06-09,03:15,12.274661,76.676319,S1927,V7086,Rope,Domestic quarrel,3,Open
CR07490,Vehicle Theft,Hubballi-Dharwad,Gabburda,2024-05-17,18:54,15.39184,75.101946,S1544,V6401,Firearm,Strangulation,4,Closed
CR07491,Burglary,Bengaluru Urban,Central,2022-02-20,19:04,12.927451,77.608661,S2011,V6352,Rope,Strangulation,4,Open
CR07492,Burglary,Bengaluru Urban,Koramangala,2022-10-10,21:02,13.014253,77.62624,S3985,V8936,Firearm,Bribery,2,Arrested
CR07493,Domestic Violence,Shivamogga,Nagara,2023-05-13,13:24,13.944716,75.540031,S3813,V8160,Poison,Cyber intrusion,2,Closed
CR07494,Assault,Tumakuru,Temple Road,2022-08-25,15:50,13.384337,77.140212,S1751,V7313,Unknown,Cyber intrusion,3,Open
CR07495,Assault,Mangaluru,Kankanady,2022-06-05,17:08,12.879181,74.816456,S2020,V5117,Mobile,Kidnap and ransom,5,Arrested
CR07496,Vehicle Theft,Kalaburagi,Station Road,2023-01-25,14:52,17.323363,76.802839,S4802,V6600,Mobile,Scam call,2,Arrested
CR07497,Domestic Violence,Ballari,Karnataka,2024-03-12,07:33,15.179228,76.956377,S4496,V7466,Unknown,Home invasion,4,Closed
CR07498,Domestic Violence,Ballari,Karnataka,2024-01-31,07:22,15.1353,76.930577,S2459,V8076,None,Strangulation,5,Closed
CR07499,Assault,Bengaluru Urban,Majestic,2024-12-10,14:38,12.974052,77.617728,S1720,V8756,Knife,Pickpocketing,1,Closed
CR07500,Cyber Fraud,Vijayapura,Station,2022-03-21,09:15,16.803851,75.719515,S4549,V6741,Unknown,Scam call,1,Investigation
CR07501,Cyber Fraud,Mangaluru,Pandeshwar,2024-09-08,16:17,12.92889,74.882796,S1827,V6190,Knife,Cyber intrusion,2,Closed
CR07502,Assault,Vijayapura,Nehru Road,2024-02-13,06:43,16.82893,75.729114,S1531,V8639,Rope,Domestic quarrel,3,Closed
CR07503,Domestic Violence,Hubballi-Dharwad,Bharat,2023-11-07,11:05,15.393236,75.091669,S4726,V6020,Unknown,Home invasion,4,Cold Case
CR07504,Assault,Tumakuru,Vidyaranyapuram,2022-12-16,22:05,13.323853,77.130994,S1433,V6597,Unknown,Kidnap and ransom,1,Investigation
CR07505,Drug Offence,Ballari,Karnataka,2023-06-18,04:39,15.169203,76.966366,S1201,V7696,Crowbar,Pickpocketing,1,Closed
CR07506,Cyber Fraud,Vijayapura,Nehru Road,2023-09-20,11:47,16.782225,75.70963,S3889,V7614,Knife,Hit and run,2,Investigation
CR07507,Vehicle Theft,Mangaluru,Pandeshwar,2024-06-12,02:43,12.9418,74.833343,S1191,V5549,None,Kidnap and ransom,1,Cold Case
CR07508,Robbery,Mysuru,VV Mohalla,2024-11-03,11:29,12.305118,76.67457,S4928,V7143,Mobile,Pickpocketing,2,Investigation
CR07509,Robbery,Mysuru,VV Mohalla,2023-06-07,09:58,12.26958,76.670052,S2372,V6692,Stolen Vehicle,Pickpocketing,5,Arrested
CR07510,Burglary,Mangaluru,Boloor,2024-12-28,07:10,12.912994,74.853925,S4301,V8498,Crowbar,Bribery,5,Investigation
CR07511,Domestic Violence,Shivamogga,Salem,2023-03-14,20:52,13.915408,75.599553,S4783,V6612,Rope,Cyber intrusion,2,Arrested
CR07512,Murder,Shivamogga,Pinjrapole,2022-12-04,08:25,13.911546,75.546155,S4540,V8375,Unknown,Hit and run,2,Open
CR07513,Assault,Tumakuru,Vidyaranyapuram,2022-10-05,14:08,13.316366,77.092994,S1852,V5495,Mobile,Hit and run,2,Cold Case
CR07514,Burglary,Ballari,Shantinagar,2024-08-31,03:21,15.155747,76.92165,S1943,V8883,Firearm,Pickpocketing,1,Closed
CR07515,Robbery,Bengaluru Urban,Central,2023-09-08,00:39,12.987706,77.559634,S1235,V8910,Knife,Domestic quarrel,4,Cold Case
CR07516,Murder,Mangaluru,Kankanady,2024-06-29,02:09,12.957996,74.877442,S3119,V6405,Mobile,Hit and run,2,Investigation
CR07517,Cyber Fraud,Mysuru,VV Mohalla,2023-01-18,20:02,12.301956,76.622067,S2318,V6895,Crowbar,Hit and run,3,Arrested
CR07518,Kidnapping,Belagavi,Shahu Nagar,2022-11-12,00:04,15.837073,74.539193,S3059,V7400,Firearm,Cyber intrusion,4,Closed
CR07519,Murder,Hubballi-Dharwad,Gokul Road,2023-09-26,06:29,15.387217,75.138253,S2812,V8432,Mobile,Kidnap and ransom,1,Closed
CR07520,Theft,Belagavi,Nipani,2023-03-10,19:04,15.852032,74.512557,S4840,V6327,Poison,Hit and run,2,Cold Case
CR07521,Burglary,Ballari,Karnataka,2023-05-26,18:13,15.139721,76.915583,S2338,V7029,Stolen Vehicle,Pickpocketing,2,Open
CR07522,Burglary,Shivamogga,Salem,2024-03-18,17:19,13.972393,75.582487,S2643,V6473,Unknown,Strangulation,5,Closed
CR07523,Kidnapping,Ballari,Karnataka,2024-02-15,06:17,15.181412,76.91481,S1438,V7641,Stolen Vehicle,Forced entry,1,Cold Case
CR07524,Burglary,Ballari,Sampangi,2024-10-07,02:43,15.174006,76.919116,S1597,V5601,Crowbar,Home invasion,5,Cold Case
CR07525,Drug Offence,Mangaluru,Pandeshwar,2022-04-03,18:41,12.874682,74.818876,S2789,V5163,Poison,Home invasion,3,Open
CR07526,Assault,Mysuru,Gokulam,2022-03-14,11:10,12.331828,76.613669,S1503,V5550,Mobile,Hit and run,1,Arrested
CR07527,Burglary,Shivamogga,Nagara,2022-03-31,14:43,13.958623,75.545259,S3233,V8354,Firearm,Hit and run,2,Cold Case
CR07528,Vehicle Theft,Kalaburagi,Shahnoor,2024-09-07,19:46,17.343235,76.830525,S3555,V8950,None,Cyber intrusion,4,Arrested
CR07529,Assault,Mangaluru,Pandeshwar,2023-11-20,10:38,12.945629,74.879061,S2187,V7491,Poison,Scam call,2,Closed
CR07530,Robbery,Mysuru,Chamraj,2023-07-01,23:43,12.294045,76.625629,S4295,V7465,Firearm,Strangulation,2,Arrested
CR07531,Robbery,Bengaluru Urban,Koramangala,2024-06-05,14:48,12.997622,77.60039,S1097,V6774,Stolen Vehicle,Bribery,3,Closed
CR07532,Theft,Tumakuru,Temple Road,2023-06-17,13:15,13.317061,77.151858,S1693,V6214,Mobile,Strangulation,3,Investigation
CR07533,Robbery,Ballari,Shantinagar,2024-07-23,18:54,15.14662,76.94773,S4901,V5141,Mobile,Hit and run,4,Cold Case
CR07534,Theft,Mysuru,Gokulam,2022-11-28,05:14,12.270265,76.610518,S3134,V6276,Knife,Kidnap and ransom,4,Investigation
CR07535,Domestic Violence,Hubballi-Dharwad,Gabburda,2023-12-09,20:15,15.325759,75.127986,S4337,V7986,Knife,Strangulation,2,Open
CR07536,Burglary,Ballari,Sampangi,2023-10-18,19:21,15.132433,76.932855,S1992,V5264,None,Domestic quarrel,1,Cold Case
CR07537,Theft,Ballari,Sampangi,2022-11-07,01:49,15.111976,76.942193,S4978,V5514,Stolen Vehicle,Pickpocketing,2,Cold Case
CR07538,Theft,Hubballi-Dharwad,Gabburda,2022-06-22,20:23,15.366519,75.141394,S3425,V5035,Rope,Forced entry,4,Closed
CR07539,Burglary,Tumakuru,Temple Road,2023-02-26,14:43,13.357532,77.129561,S1126,V8638,Unknown,Strangulation,3,Open
CR07540,Assault,Belagavi,Nipani,2023-11-14,13:13,15.848906,74.51026,S3645,V6850,Crowbar,Home invasion,5,Cold Case
CR07541,Burglary,Hubballi-Dharwad,Gabburda,2023-12-17,18:32,15.39947,75.131744,S3787,V6984,None,Hit and run,2,Cold Case
CR07542,Kidnapping,Bengaluru Urban,Jayanagar,2024-11-28,11:14,12.989106,77.590381,S2762,V8804,Crowbar,Pickpocketing,1,Arrested
CR07543,Kidnapping,Vijayapura,Station,2022-01-26,12:45,16.811237,75.752952,S3117,V5355,Poison,Kidnap and ransom,2,Open
CR07544,Kidnapping,Kalaburagi,College Road,2023-02-28,16:56,17.317097,76.807845,S3550,V5759,Rope,Hit and run,5,Arrested
CR07545,Cyber Fraud,Shivamogga,Pinjrapole,2023-05-29,05:23,13.944657,75.571645,S4056,V7569,None,Scam call,4,Closed
CR07546,Kidnapping,Kalaburagi,Shahnoor,2022-11-02,16:57,17.306558,76.850336,S3398,V6792,Rope,Scam call,3,Cold Case
CR07547,Domestic Violence,Ballari,Karnataka,2024-05-24,09:51,15.16895,76.947123,S2145,V8746,Knife,Pickpocketing,2,Cold Case
CR07548,Theft,Ballari,Karnataka,2024-12-17,22:52,15.173317,76.910009,S3453,V6735,Firearm,Hit and run,1,Cold Case
CR07549,Murder,Hubballi-Dharwad,Bharat,2023-03-11,13:46,15.398634,75.150254,S2003,V8941,Crowbar,Cyber intrusion,5,Investigation
CR07550,Drug Offence,Shivamogga,Nagara,2022-01-16,06:49,13.952694,75.600436,S2831,V7911,Bat,Hit and run,1,Investigation
CR07551,Burglary,Bengaluru Urban,Koramangala,2024-11-14,23:20,12.944231,77.599761,S2059,V8934,Crowbar,Bribery,5,Closed
CR07552,Murder,Kalaburagi,Shahnoor,2022-08-24,23:38,17.334693,76.851466,S1119,V6928,Firearm,Bribery,1,Arrested
CR07553,Vehicle Theft,Bengaluru Urban,Koramangala,2023-10-04,10:35,12.943434,77.636433,S2488,V8742,Poison,Domestic quarrel,1,Open
CR07554,Robbery,Mysuru,Gokulam,2023-08-01,09:25,12.299011,76.618088,S4904,V7138,Rope,Domestic quarrel,3,Investigation
CR07555,Murder,Tumakuru,Temple Road,2023-12-28,05:19,13.351198,77.103434,S2350,V5122,Poison,Bribery,2,Investigation
CR07556,Robbery,Bengaluru Urban,Majestic,2023-02-10,03:40,12.989554,77.604543,S2500,V5725,Crowbar,Pickpocketing,3,Cold Case
CR07557,Burglary,Hubballi-Dharwad,Bharat,2022-08-29,05:49,15.379974,75.142123,S2555,V5128,Rope,Kidnap and ransom,2,Arrested
CR07558,Assault,Kalaburagi,Station Road,2022-05-02,22:46,17.342019,76.792904,S3164,V8590,Mobile,Scam call,5,Open
CR07559,Burglary,Vijayapura,Station,2022-10-01,02:10,16.797028,75.730409,S4339,V6391,Stolen Vehicle,Kidnap and ransom,4,Closed
CR07560,Domestic Violence,Tumakuru,Chitradurga Road,2022-01-09,22:01,13.307054,77.103557,S4496,V8523,Mobile,Pickpocketing,1,Arrested
CR07561,Assault,Tumakuru,Chitradurga Road,2023-06-21,13:49,13.339411,77.070528,S1663,V8207,Stolen Vehicle,Strangulation,5,Arrested
CR07562,Burglary,Bengaluru Urban,Jayanagar,2024-11-12,11:49,12.931222,77.552673,S2646,V8103,Mobile,Pickpocketing,1,Closed
CR07563,Drug Offence,Kalaburagi,Station Road,2022-04-02,12:42,17.367952,76.793589,S3677,V7871,Stolen Vehicle,Bribery,2,Open
CR07564,Kidnapping,Tumakuru,Vidyaranyapuram,2024-03-22,10:35,13.330058,77.136378,S4134,V6754,Stolen Vehicle,Forced entry,3,Open
CR07565,Assault,Shivamogga,Pinjrapole,2024-04-23,16:30,13.914958,75.526809,S1876,V6291,Rope,Bribery,3,Closed
CR07566,Theft,Shivamogga,Pinjrapole,2024-02-10,05:43,13.946955,75.52847,S2967,V7698,Mobile,Kidnap and ransom,4,Arrested
CR07567,Theft,Ballari,Shantinagar,2023-07-28,13:21,15.134245,76.955344,S4873,V5600,Stolen Vehicle,Forced entry,2,Closed
CR07568,Robbery,Belagavi,Nipani,2024-12-06,23:27,15.825239,74.515121,S1837,V6428,Mobile,Hit and run,5,Investigation
CR07569,Theft,Kalaburagi,College Road,2022-06-06,11:57,17.324728,76.834186,S1176,V6407,Crowbar,Home invasion,4,Investigation
CR07570,Murder,Mangaluru,Pandeshwar,2024-10-27,10:50,12.942013,74.87804,S4211,V6661,None,Hit and run,5,Open
CR07571,Theft,Vijayapura,Station,2023-06-10,20:00,16.839055,75.682766,S2729,V7062,Rope,Bribery,1,Investigation
CR07572,Theft,Bengaluru Urban,Koramangala,2024-12-10,17:14,13.00747,77.556688,S2914,V8867,Knife,Pickpocketing,2,Open
CR07573,Drug Offence,Vijayapura,Old City,2022-09-08,23:30,16.860975,75.695759,S1255,V8100,Mobile,Home invasion,4,Investigation
CR07574,Robbery,Bengaluru Urban,Central,2023-09-25,22:47,12.988047,77.596163,S1356,V7111,Firearm,Strangulation,5,Arrested
CR07575,Burglary,Mangaluru,Pandeshwar,2023-05-17,18:55,12.89658,74.862226,S4691,V7574,Mobile,Scam call,4,Cold Case
CR07576,Assault,Belagavi,Shahu Nagar,2023-01-10,16:57,15.820318,74.466859,S3571,V7824,Poison,Home invasion,3,Investigation
CR07577,Drug Offence,Ballari,Sampangi,2023-08-12,08:30,15.124144,76.926415,S3145,V7917,Rope,Home invasion,2,Closed
CR07578,Drug Offence,Bengaluru Urban,Jayanagar,2022-09-04,19:20,12.941647,77.636223,S3087,V6852,Firearm,Pickpocketing,5,Arrested
CR07579,Vehicle Theft,Vijayapura,Station,2023-08-19,05:50,16.841709,75.701023,S1605,V6860,Mobile,Cyber intrusion,1,Closed
CR07580,Domestic Violence,Kalaburagi,College Road,2024-08-08,11:38,17.351041,76.865622,S1671,V5886,Crowbar,Forced entry,4,Cold Case
CR07581,Drug Offence,Mangaluru,Pandeshwar,2024-06-01,04:32,12.94129,74.897938,S1782,V5231,None,Home invasion,1,Closed
CR07582,Assault,Shivamogga,Nagara,2024-09-18,14:53,13.918199,75.572122,S1808,V5791,Crowbar,Pickpocketing,1,Cold Case
CR07583,Theft,Mangaluru,Pandeshwar,2024-08-14,14:07,12.930134,74.845244,S3839,V7943,Bat,Scam call,2,Arrested
CR07584,Drug Offence,Kalaburagi,College Road,2023-12-23,13:52,17.302752,76.86616,S4419,V5493,None,Bribery,3,Open
CR07585,Murder,Mangaluru,Kankanady,2022-11-08,20:38,12.951467,74.884118,S3680,V8750,Rope,Bribery,2,Investigation
CR07586,Cyber Fraud,Shivamogga,Pinjrapole,2023-01-30,01:21,13.951702,75.532177,S4726,V5716,Rope,Strangulation,3,Investigation
CR07587,Burglary,Hubballi-Dharwad,Gabburda,2024-04-11,04:01,15.393799,75.121861,S2093,V7099,Knife,Cyber intrusion,1,Cold Case
CR07588,Cyber Fraud,Belagavi,Shahu Nagar,2024-06-21,02:49,15.857317,74.52569,S4897,V8432,Mobile,Kidnap and ransom,2,Arrested
CR07589,Domestic Violence,Hubballi-Dharwad,Gabburda,2024-02-14,21:50,15.392371,75.116196,S3914,V7703,Knife,Bribery,3,Arrested
CR07590,Theft,Shivamogga,Nagara,2022-02-02,12:41,13.905289,75.569331,S3605,V5018,Rope,Strangulation,5,Closed
CR07591,Burglary,Belagavi,Nipani,2022-06-22,11:10,15.832082,74.516368,S1669,V6878,Bat,Cyber intrusion,4,Open
CR07592,Domestic Violence,Vijayapura,Nehru Road,2022-07-04,21:13,16.782709,75.667068,S4344,V8539,Poison,Bribery,3,Arrested
CR07593,Domestic Violence,Ballari,Sampangi,2022-02-14,02:24,15.110513,76.895321,S4176,V8320,Poison,Strangulation,5,Investigation
CR07594,Burglary,Tumakuru,Vidyaranyapuram,2024-03-05,11:04,13.331982,77.076305,S3122,V5716,Poison,Forced entry,5,Arrested
CR07595,Murder,Tumakuru,Chitradurga Road,2022-01-26,16:56,13.319905,77.075667,S4238,V5081,Bat,Scam call,1,Arrested
CR07596,Vehicle Theft,Bengaluru Urban,Jayanagar,2023-01-19,17:22,12.991173,77.612952,S2364,V8017,Stolen Vehicle,Domestic quarrel,1,Open
CR07597,Burglary,Mangaluru,Pandeshwar,2022-01-17,17:26,12.909082,74.820425,S1942,V7559,None,Pickpocketing,1,Cold Case
CR07598,Vehicle Theft,Shivamogga,Salem,2023-08-17,17:34,13.926915,75.606035,S1703,V7471,Rope,Home invasion,5,Investigation
CR07599,Drug Offence,Mangaluru,Boloor,2024-06-15,13:50,12.92012,74.814876,S1815,V5208,Poison,Cyber intrusion,2,Investigation
CR07600,Drug Offence,Mysuru,VV Mohalla,2023-03-03,04:21,12.282207,76.633447,S3602,V6134,Poison,Kidnap and ransom,2,Cold Case
CR07601,Drug Offence,Mysuru,VV Mohalla,2023-09-16,20:16,12.319171,76.676492,S3095,V7769,Stolen Vehicle,Home invasion,5,Open
CR07602,Drug Offence,Bengaluru Urban,Koramangala,2024-12-02,15:42,13.01121,77.60764,S1522,V8430,Unknown,Bribery,1,Arrested
CR07603,Theft,Belagavi,Sammathal,2024-07-19,09:14,15.81966,74.512794,S3761,V7548,Unknown,Forced entry,5,Arrested
CR07604,Kidnapping,Hubballi-Dharwad,Gabburda,2023-09-22,00:22,15.377345,75.126511,S1223,V5438,Crowbar,Home invasion,1,Open
CR07605,Murder,Vijayapura,Old City,2023-03-14,19:15,16.820962,75.705259,S3958,V6120,Rope,Hit and run,3,Cold Case
CR07606,Vehicle Theft,Bengaluru Urban,Majestic,2023-11-04,21:31,12.972533,77.575406,S4593,V8640,Bat,Domestic quarrel,4,Arrested
CR07607,Drug Offence,Ballari,Sampangi,2024-10-01,09:23,15.109865,76.932141,S3331,V8718,Stolen Vehicle,Strangulation,3,Closed
CR07608,Domestic Violence,Ballari,Sampangi,2023-09-13,03:00,15.097234,76.920149,S1926,V5480,Mobile,Scam call,4,Investigation
CR07609,Kidnapping,Shivamogga,Pinjrapole,2023-01-19,16:46,13.970893,75.551291,S2856,V5504,Knife,Hit and run,3,Open
CR07610,Burglary,Kalaburagi,College Road,2022-11-17,02:16,17.35257,76.845098,S4394,V6450,Poison,Domestic quarrel,2,Arrested
CR07611,Drug Offence,Tumakuru,Chitradurga Road,2023-10-27,14:53,13.349999,77.122868,S1993,V8227,Knife,Home invasion,1,Open
CR07612,Cyber Fraud,Mangaluru,Boloor,2022-06-20,09:12,12.902828,74.870697,S3443,V7439,Firearm,Domestic quarrel,4,Open
CR07613,Cyber Fraud,Shivamogga,Nagara,2023-01-18,10:51,13.942749,75.56278,S1043,V5915,Poison,Pickpocketing,4,Investigation
CR07614,Vehicle Theft,Kalaburagi,Station Road,2023-10-09,18:47,17.328247,76.79857,S4587,V6722,Crowbar,Scam call,5,Arrested
CR07615,Kidnapping,Hubballi-Dharwad,Gabburda,2024-01-14,18:44,15.334759,75.089894,S4868,V7822,Firearm,Strangulation,2,Closed
CR07616,Drug Offence,Bengaluru Urban,Jayanagar,2024-09-20,14:00,12.975698,77.607071,S3190,V8067,None,Kidnap and ransom,4,Arrested
CR07617,Domestic Violence,Mysuru,VV Mohalla,2023-04-16,19:04,12.271055,76.634518,S2830,V7519,Rope,Forced entry,4,Open
CR07618,Kidnapping,Vijayapura,Old City,2022-01-18,19:41,16.810538,75.691272,S2702,V6645,Poison,Forced entry,2,Investigation
CR07619,Burglary,Belagavi,Shahu Nagar,2022-05-29,07:42,15.89342,74.462161,S2884,V8991,Crowbar,Cyber intrusion,5,Open
CR07620,Vehicle Theft,Bengaluru Urban,Jayanagar,2024-03-19,23:05,12.990494,77.549983,S2168,V7356,Mobile,Home invasion,1,Open
CR07621,Burglary,Ballari,Shantinagar,2022-09-17,00:02,15.16615,76.961243,S4742,V6440,Crowbar,Bribery,5,Cold Case
CR07622,Domestic Violence,Vijayapura,Station,2024-09-22,06:46,16.828735,75.707779,S4288,V8684,Poison,Pickpocketing,3,Arrested
CR07623,Burglary,Ballari,Karnataka,2024-06-18,15:31,15.165458,76.926119,S2725,V5697,None,Pickpocketing,5,Investigation
CR07624,Domestic Violence,Bengaluru Urban,Central,2024-05-18,22:56,12.941828,77.61761,S3783,V7684,Mobile,Home invasion,1,Cold Case
CR07625,Drug Offence,Shivamogga,Pinjrapole,2023-10-31,19:30,13.952483,75.602752,S2110,V7797,Poison,Bribery,2,Cold Case
CR07626,Assault,Vijayapura,Station,2023-05-09,06:59,16.800411,75.671427,S4447,V7774,Unknown,Home invasion,4,Open
CR07627,Theft,Ballari,Karnataka,2024-02-21,04:24,15.096893,76.902498,S3277,V8334,Knife,Hit and run,3,Arrested
CR07628,Vehicle Theft,Mysuru,VV Mohalla,2023-11-01,15:10,12.321038,76.658583,S1779,V5629,Bat,Pickpocketing,1,Investigation
CR07629,Theft,Vijayapura,Nehru Road,2024-10-11,01:27,16.838981,75.752466,S2936,V7320,Bat,Strangulation,2,Closed
CR07630,Cyber Fraud,Vijayapura,Station,2023-11-23,01:59,16.813378,75.719841,S2053,V8159,Crowbar,Strangulation,5,Arrested
CR07631,Robbery,Mangaluru,Kankanady,2022-11-28,00:45,12.930326,74.900129,S2385,V7236,Poison,Hit and run,2,Closed
CR07632,Theft,Bengaluru Urban,Jayanagar,2022-10-30,04:47,12.958673,77.611262,S1383,V6910,Knife,Hit and run,2,Cold Case
CR07633,Kidnapping,Bengaluru Urban,Jayanagar,2022-04-23,18:55,12.964126,77.62014,S4909,V7561,Stolen Vehicle,Scam call,4,Cold Case
CR07634,Theft,Hubballi-Dharwad,Gokul Road,2023-03-12,16:26,15.360584,75.139592,S4705,V6614,None,Kidnap and ransom,3,Investigation
CR07635,Cyber Fraud,Ballari,Karnataka,2023-02-24,09:50,15.135379,76.880828,S3595,V7174,Poison,Domestic quarrel,2,Arrested
CR07636,Burglary,Mysuru,Chamraj,2024-12-05,01:03,12.330463,76.607909,S1931,V7483,Unknown,Kidnap and ransom,4,Arrested
CR07637,Kidnapping,Mangaluru,Pandeshwar,2022-09-02,14:03,12.893372,74.888168,S3402,V7735,Unknown,Cyber intrusion,2,Closed
CR07638,Theft,Kalaburagi,Shahnoor,2022-10-13,14:10,17.335906,76.812707,S2119,V7573,None,Bribery,2,Investigation
CR07639,Theft,Vijayapura,Old City,2023-02-21,06:55,16.853866,75.747589,S3322,V7646,Firearm,Home invasion,3,Open
CR07640,Murder,Tumakuru,Chitradurga Road,2022-07-03,18:28,13.336311,77.079948,S3306,V6426,Unknown,Hit and run,3,Arrested
CR07641,Cyber Fraud,Hubballi-Dharwad,Gokul Road,2022-12-22,09:32,15.33802,75.124112,S3641,V8576,Unknown,Kidnap and ransom,4,Cold Case
CR07642,Murder,Ballari,Shantinagar,2023-11-07,03:14,15.174297,76.924212,S2978,V5594,Bat,Scam call,5,Open
